"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-06-11","1","발전량","0","0","0","0","0","0","1.44","95.04","267.12","282.24","378.72","565.92","632.88","627.12","570.96","464.4","329.76","167.04","54.72","6.48","0","0","0","0"
"2017-06-12","1","발전량","0","0","0","0","0","1.44","46.8","146.16","258.48","359.28","481.68","567.36","521.28","455.76","389.52","345.6","317.52","187.2","77.04","7.2","0","0","0","0"
"2017-06-13","1","발전량","0","0","0","0","0","2.88","61.92","174.96","306.72","399.6","556.56","581.04","619.92","516.24","408.96","177.12","79.2","31.68","5.76","0","0","0","0","0"
"2017-06-14","1","발전량","0","0","0","0","0","4.32","38.16","162","327.6","479.52","576","630","612","601.92","419.76","300.24","262.8","211.68","69.84","5.76","0","0","0","0"
"2017-06-15","1","발전량","0","0","0","0","0","4.32","43.2","155.52","318.24","457.92","546.48","600.48","621.36","609.12","565.2","485.28","351.36","181.44","66.24","12.24","0","0","0","0"
"2017-06-16","1","발전량","0","0","0","0","0","10.08","60.48","159.84","306","437.04","531.36","581.76","609.84","552.96","545.04","466.56","334.8","183.6","66.96","6.48","0","0","0","0"
"2017-06-17","1","발전량","0","0","0","0","0","4.32","51.84","151.92","298.8","441.36","534.96","583.92","604.8","588.96","540","465.12","334.08","187.2","66.96","5.76","0","0","0","0"
"2017-06-18","1","발전량","0","0","0","0","0","4.32","48.96","151.92","299.52","437.04","533.52","591.84","613.44","601.92","568.8","475.92","351.36","200.88","66.96","6.48","0","0","0","0"
"2017-06-19","1","발전량","0","0","0","0","0","5.76","59.04","162","303.12","442.8","459.36","572.4","612","596.88","549.36","480.96","334.08","165.6","73.44","3.6","0","0","0","0"
"2017-06-20","1","발전량","0","0","0","0","0","1.44","35.28","96.48","170.64","260.64","270","198.72","211.68","267.84","123.84","62.64","28.08","1.44","0","0","0","0","0","0"
"2017-06-21","1","발전량","0","0","0","0","0","4.32","43.92","151.92","300.96","444.24","532.8","612","645.84","422.64","222.48","365.04","220.32","133.92","48.96","2.88","0","0","0","0"
"2017-06-22","1","발전량","0","0","0","0","0","3.6","60.48","175.68","289.44","421.92","486.72","591.84","644.4","549.36","522.72","466.56","352.8","180","60.48","7.2","0","0","0","0"
"2017-06-23","1","발전량","0","0","0","0","0","2.16","50.4","153.36","293.76","429.12","519.12","550.8","558","574.56","463.68","381.6","246.96","146.88","58.32","5.04","0","0","0","0"
"2017-06-24","1","발전량","0","0","0","0","0","6.48","56.88","132.48","257.04","447.12","480.24","487.44","408.24","424.08","306.72","234","258.48","108.72","59.04","11.52","0","0","0","0"
"2017-06-25","1","발전량","0","0","0","0","0","2.88","42.48","110.16","275.76","272.16","257.04","323.28","260.64","272.88","570.96","451.44","347.04","216","62.64","4.32","0","0","0","0"
"2017-06-26","1","발전량","0","0","0","0","0","0","13.68","21.6","69.84","166.32","149.04","258.48","236.88","154.08","79.92","85.68","42.48","36","10.08","2.16","0","0","0","0"
"2017-06-27","1","발전량","0","0","0","0","0","0","20.16","66.96","195.84","170.64","288.72","453.6","440.64","356.4","216","226.08","259.2","120.24","65.52","8.64","0","0","0","0"
"2017-06-28","1","발전량","0","0","0","0","0","2.16","51.84","148.32","295.92","444.24","498.96","543.6","543.6","595.44","516.24","370.08","227.52","128.88","48.96","5.76","0","0","0","0"
"2017-06-29","1","발전량","0","0","0","0","0","0.72","24.48","102.96","123.84","182.16","155.52","220.32","128.88","201.6","228.96","229.68","125.28","51.84","28.08","15.84","0","0","0","0"
"2017-06-30","1","발전량","0","0","0","0","0","7.2","34.56","94.32","174.24","252.72","369.36","489.6","442.08","396.72","349.92","332.64","195.12","151.2","50.4","2.88","0","0","0","0"
"2017-07-01","1","발전량","0","0","0","0","0","2.88","18.72","103.68","151.92","277.92","475.2","336.24","303.84","517.68","572.4","439.2","199.44","172.8","47.52","5.04","0","0","0","0"
"2017-07-02","1","발전량","0","0","0","0","0","1.44","45.36","107.28","213.84","239.04","255.6","343.44","262.8","261.36","293.76","194.4","148.32","90.72","29.52","1.44","0","0","0","0"
"2017-07-03","1","발전량","0","0","0","0","0","0","7.92","54.72","167.76","327.6","516.96","498.24","594.72","269.28","279.36","277.2","143.28","92.88","36.72","2.16","0","0","0","0"
"2017-07-04","1","발전량","0","0","0","0","0","0","22.32","43.92","54.72","270.72","496.8","414.72","366.48","388.08","237.6","248.4","190.8","79.92","18.72","0.72","0","0","0","0"
"2017-07-05","1","발전량","0","0","0","0","0","0","10.8","55.44","160.56","307.44","473.76","462.24","531.36","508.32","567.36","408.24","272.88","147.6","12.96","1.44","0","0","0","0"
"2017-07-06","1","발전량","0","0","0","0","0","0.72","26.64","61.2","118.8","249.84","187.92","162","124.56","224.64","158.4","69.84","5.04","25.92","33.84","1.44","0","0","0","0"
"2017-07-07","1","발전량","0","0","0","0","0","0.72","21.6","67.68","67.68","97.2","157.68","224.64","320.4","333.36","391.68","272.88","133.2","100.8","39.6","5.76","0","0","0","0"
"2017-07-08","1","발전량","0","0","0","0","0","0.72","17.28","29.52","32.4","52.56","25.2","65.52","221.76","241.92","412.56","316.8","92.88","0","0.72","1.44","0","0","0","0"
"2017-07-09","1","발전량","0","0","0","0","0","0.72","42.48","117.36","36.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-07-10","1","발전량","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.32","92.16","82.8","32.4","0","0","0","0","0"
"2017-07-11","1","발전량","0","0","0","0","0","2.16","56.88","139.68","157.68","152.64","226.08","251.28","287.28","287.28","246.96","223.2","187.92","158.4","108","11.52","0","0","0","0"
"2017-07-12","1","발전량","0","0","0","0","0","1.44","41.76","130.32","276.48","413.28","519.84","576.72","559.44","518.4","520.56","457.2","342","192.96","64.08","5.76","0","0","0","0"
"2017-07-13","1","발전량","0","0","0","0","0","1.44","34.56","116.64","214.56","421.2","542.88","598.32","578.16","522","506.16","434.16","339.12","208.8","71.28","8.64","0","0","0","0"
"2017-07-14","1","발전량","0","0","0","0","0","2.16","36.72","147.6","109.44","107.28","314.64","394.56","452.88","542.16","540.72","411.84","185.76","33.12","0","0","0","0","0","0"
"2017-07-15","1","발전량","0","0","0","0","0","0","10.8","36.72","83.52","210.24","372.24","396.72","196.56","263.52","225.36","254.88","207.36","113.04","39.6","1.44","0","0","0","0"
"2017-07-16","1","발전량","0","0","0","0","0","0.72","45.36","110.16","174.96","395.28","539.28","411.84","403.2","444.96","528.48","456.48","298.08","247.68","105.84","12.96","0","0","0","0"
"2017-07-17","1","발전량","0","0","0","0","0","1.44","33.84","94.32","182.16","411.12","429.12","357.84","368.64","324","308.88","237.6","35.28","2.16","0.72","0","0","0","0","0"
"2017-07-18","1","발전량","0","0","0","0","0","1.44","46.8","97.2","245.52","167.76","232.56","189.36","390.96","297.36","245.52","204.48","247.68","116.64","36.72","1.44","0","0","0","0"
"2017-07-19","1","발전량","0","0","0","0","0","0","33.84","133.92","267.12","414","458.64","460.8","456.48","463.68","421.92","200.88","252","194.4","65.52","4.32","0","0","0","0"
"2017-07-20","1","발전량","0","0","0","0","0","0.72","40.32","132.48","273.6","412.56","476.64","434.88","462.96","459.36","338.4","347.04","318.24","185.76","69.12","4.32","0","0","0","0"
"2017-07-21","1","발전량","0","0","0","0","0","0.72","33.12","121.68","257.76","352.08","492.48","511.92","419.04","485.28","372.24","378.72","316.8","195.84","45.36","0","0","0","0","0"
"2017-07-22","1","발전량","0","0","0","0","0","1.44","38.16","129.6","250.56","305.28","525.6","428.4","496.8","542.16","496.08","437.04","256.32","225.36","77.04","2.88","0","0","0","0"
"2017-07-23","1","발전량","0","0","0","0","0","0.72","22.32","46.08","145.44","282.24","251.28","311.76","288","295.92","331.92","139.68","140.4","115.92","56.88","1.44","0","0","0","0"
"2017-07-24","1","발전량","0","0","0","0","0","0","33.12","127.44","206.64","337.68","460.8","398.88","374.4","455.76","130.32","128.88","175.68","128.88","41.04","3.6","0","0","0","0"
"2017-07-25","1","발전량","0","0","0","0","0","1.44","15.12","42.48","143.28","204.48","107.28","81.36","347.76","434.88","230.4","192.96","135.36","2.88","2.88","0","0","0","0","0"
"2017-07-26","1","발전량","0","0","0","0","0","0.72","40.32","125.28","272.16","308.88","390.24","516.96","456.48","398.88","419.76","180.72","136.08","70.56","37.44","1.44","0","0","0","0"
"2017-07-27","1","발전량","0","0","0","0","0","0","21.6","120.96","298.8","449.28","550.08","604.8","628.56","614.16","576","502.56","376.56","213.12","51.84","2.16","0","0","0","0"
"2017-07-28","1","발전량","0","0","0","0","0","1.44","28.8","113.76","285.12","414.72","492.48","547.92","604.08","578.16","545.04","456.48","267.84","167.76","56.16","4.32","0","0","0","0"
"2017-07-29","1","발전량","0","0","0","0","0","0","7.92","54","137.52","188.64","135.36","320.4","211.68","138.96","102.24","54.72","15.84","6.48","1.44","0","0","0","0","0"
"2017-07-30","1","발전량","0","0","0","0","0","0","10.08","49.68","146.16","356.4","290.88","282.96","379.44","282.96","224.64","306.72","317.52","149.76","28.08","2.88","0","0","0","0"
"2017-07-31","1","발전량","0","0","0","0","0","0","15.12","99.36","168.48","214.56","336.96","302.4","253.44","251.28","233.28","126.72","31.68","41.04","0","0","0","0","0","0"
"2017-08-01","1","발전량","0","0","0","0","0","0","17.28","66.96","155.52","156.24","457.2","559.44","588.96","595.44","459.36","431.28","345.6","198","47.52","0","0","0","0","0"
"2017-08-02","1","발전량","0","0","0","0","0","0","6.48","23.04","61.2","120.96","212.4","352.8","416.16","395.28","413.28","335.52","313.92","110.88","7.92","0","0","0","0","0"
"2017-08-03","1","발전량","0","0","0","0","0","0","22.32","117.36","293.04","429.84","498.24","552.96","552.24","525.6","533.52","452.16","380.16","207.36","56.88","1.44","0","0","0","0"
"2017-08-04","1","발전량","0","0","0","0","0","0","23.04","115.2","246.96","424.8","529.2","543.6","436.32","543.6","535.68","484.56","370.08","207.36","50.4","0.72","0","0","0","0"
"2017-08-05","1","발전량","0","0","0","0","0","0","25.92","115.2","275.76","430.56","527.76","576","587.52","547.2","454.32","457.2","364.32","199.44","44.64","0.72","0","0","0","0"
"2017-08-06","1","발전량","0","0","0","0","0","0","18","113.04","293.76","444.96","541.44","521.28","491.76","477.36","456.48","326.16","342","192.24","42.48","0","0","0","0","0"
"2017-08-07","1","발전량","0","0","0","0","0","0","19.44","110.16","272.88","424.8","534.24","560.16","533.52","523.44","565.92","475.2","333.36","187.92","51.12","1.44","0","0","0","0"
"2017-08-08","1","발전량","0","0","0","0","0","0.72","33.84","138.24","283.68","327.6","405.36","514.8","339.84","319.68","146.88","144.72","113.04","79.2","5.04","0","0","0","0","0"
"2017-08-09","1","발전량","0","0","0","0","0","0","8.64","76.32","54.72","78.48","117.36","149.76","191.52","272.88","325.44","172.8","77.76","21.6","6.48","0","0","0","0","0"
"2017-08-10","1","발전량","0","0","0","0","0","0","25.92","97.2","144","241.2","395.28","475.92","367.2","499.68","537.84","504.72","381.6","208.8","15.12","0","0","0","0","0"
"2017-08-11","1","발전량","0","0","0","0","0","0","25.92","132.48","221.04","331.92","473.76","440.64","548.64","458.64","377.28","202.32","52.56","33.12","20.16","0","0","0","0","0"
"2017-08-12","1","발전량","0","0","0","0","0","0","24.48","120.96","290.88","408.24","528.48","612","464.4","393.12","264.96","257.76","138.24","39.6","18.72","2.16","0","0","0","0"
"2017-08-13","1","발전량","0","0","0","0","0","0","27.36","65.52","107.28","178.56","329.04","319.68","313.2","298.8","144","106.56","95.76","32.4","2.16","0","0","0","0","0"
"2017-08-14","1","발전량","0","0","0","0","0","0","0","4.32","0.72","5.04","23.04","28.08","63.36","70.56","120.24","34.56","35.28","21.6","0","0","0","0","0","0"
"2017-08-15","1","발전량","0","0","0","0","0","0","21.6","22.32","66.96","54","69.12","76.32","71.28","77.76","77.76","73.44","58.32","26.64","5.04","0","0","0","0","0"
"2017-08-16","1","발전량","0","0","0","0","0","0","8.64","30.24","69.84","102.96","166.32","356.4","514.8","622.08","383.04","343.44","383.04","223.92","84.96","0.72","0","0","0","0"
"2017-08-17","1","발전량","0","0","0","0","0","0","25.92","93.6","83.52","168.48","306.72","354.96","491.76","589.68","332.64","345.6","330.48","130.32","18","0","0","0","0","0"
"2017-08-18","1","발전량","0","0","0","0","0","0","15.12","92.16","182.16","301.68","417.6","498.24","519.84","560.88","527.76","347.04","362.88","115.92","28.08","0","0","0","0","0"
"2017-08-19","1","발전량","0","0","0","0","0","0","7.2","60.48","132.48","294.48","388.08","242.64","174.24","410.4","288","240.48","126.72","49.68","12.96","0","0","0","0","0"
"2017-08-20","1","발전량","0","0","0","0","0","0","12.24","77.04","65.52","143.28","306.72","290.88","264.96","205.2","32.4","123.12","283.68","74.88","4.32","0","0","0","0","0"
"2017-08-21","1","발전량","0","0","0","0","0","0","14.4","76.32","85.68","254.88","314.64","282.96","326.88","211.68","405.36","228.96","313.2","118.8","18.72","0","0","0","0","0"
"2017-08-22","1","발전량","0","0","0","0","0","0","15.12","92.88","255.6","281.52","349.2","167.76","293.76","364.32","328.32","295.92","370.8","164.88","18","0","0","0","0","0"
"2017-08-23","1","발전량","0","0","0","0","0","0","7.92","108.72","277.92","384.48","300.24","432","552.96","547.92","565.2","486","304.56","118.08","54.72","0","0","0","0","0"
"2017-08-24","1","발전량","0","0","0","0","0","0","7.2","108.72","251.28","335.52","467.28","470.88","285.12","274.32","439.2","130.32","164.88","178.56","52.56","0","0","0","0","0"
"2017-08-25","1","발전량","0","0","0","0","0","0","1.44","15.84","40.32","166.32","187.92","415.44","528.48","466.56","363.6","446.4","307.44","190.08","46.8","0","0","0","0","0"
"2017-08-26","1","발전량","0","0","0","0","0","0","10.08","120.24","280.8","472.32","509.04","655.2","670.32","657.36","606.24","486.72","381.6","193.68","36.72","0","0","0","0","0"
"2017-08-27","1","발전량","0","0","0","0","0","0","12.24","113.76","298.08","446.4","555.12","614.88","627.84","614.16","573.12","483.84","349.92","164.88","25.92","0","0","0","0","0"
"2017-08-28","1","발전량","0","0","0","0","0","0","15.12","108.72","264.96","394.56","534.24","599.04","604.08","600.48","449.28","149.76","272.16","138.96","22.32","0","0","0","0","0"
"2017-08-29","1","발전량","0","0","0","0","0","0","2.16","43.2","226.8","257.04","554.4","626.4","641.52","618.48","578.16","463.68","348.48","169.92","25.92","0","0","0","0","0"
"2017-08-30","1","발전량","0","0","0","0","0","0","2.16","28.08","102.96","252.72","272.16","428.4","573.84","578.16","541.44","378","190.8","77.04","33.84","0","0","0","0","0"
"2017-08-31","1","발전량","0","0","0","0","0","0","11.52","112.32","295.92","470.88","475.2","578.88","621.36","625.68","581.04","360.72","265.68","162","29.52","0","0","0","0","0"
"2017-09-01","1","발전량","0","0","0","0","0","0","5.76","67.68","226.08","420.48","486.72","644.4","666.72","654.48","581.04","460.08","335.52","148.32","19.44","0","0","0","0","0"
"2017-09-02","1","발전량","0","0","0","0","0","0","10.08","111.6","305.28","473.04","576.72","444.24","370.08","385.92","310.32","286.56","185.76","79.2","15.12","0","0","0","0","0"
"2017-09-03","1","발전량","0","0","0","0","0","0","10.08","110.88","299.52","472.32","578.88","637.92","643.68","622.08","517.68","326.88","375.84","90","12.96","0","0","0","0","0"
"2017-09-04","1","발전량","0","0","0","0","0","0","0.72","25.92","81.36","157.68","308.16","522.72","588.24","440.64","355.68","259.2","149.76","65.52","12.24","0","0","0","0","0"
"2017-09-05","1","발전량","0","0","0","0","0","0","2.88","54","108","149.04","138.24","144.72","107.28","120.24","167.76","89.28","30.96","9.36","0","0","0","0","0","0"
"2017-09-06","1","발전량","0","0","0","0","0","0","0.72","17.28","36","34.56","24.48","46.08","34.56","32.4","46.08","14.4","1.44","0.72","0","0","0","0","0","0"
"2017-09-07","1","발전량","0","0","0","0","0","0","0","6.48","30.24","46.08","27.36","36.72","52.56","70.56","62.64","61.2","69.12","33.84","9.36","0","0","0","0","0"
"2017-09-08","1","발전량","0","0","0","0","0","0","1.44","18.72","108.72","211.68","269.28","300.24","306","241.2","272.16","227.52","249.84","81.36","12.24","0","0","0","0","0"
"2017-09-09","1","발전량","0","0","0","0","0","0","12.96","108.72","232.56","322.56","480.96","552.96","504.72","427.68","398.88","398.16","256.32","113.04","14.4","0","0","0","0","0"
"2017-09-10","1","발전량","0","0","0","0","0","0","7.92","74.16","254.16","459.36","535.68","558.72","495.36","504.72","403.92","172.8","110.88","59.76","2.16","0","0","0","0","0"
"2017-09-11","1","발전량","0","0","0","0","0","0","0","0","30.24","33.12","15.12","47.52","118.8","164.88","150.48","52.56","95.76","39.6","0","0","0","0","0","0"
"2017-09-12","1","발전량","0","0","0","0","0","0","7.2","105.84","291.6","452.16","550.8","598.32","632.16","592.56","573.12","469.44","289.44","133.2","7.2","0","0","0","0","0"
"2017-09-13","1","발전량","0","0","0","0","0","0","7.92","109.44","305.28","471.6","582.48","646.56","663.84","641.52","585.36","478.8","319.68","131.76","7.2","0","0","0","0","0"
"2017-09-14","1","발전량","0","0","0","0","0","0","7.92","108","301.68","470.88","579.6","645.12","648","639.36","573.84","324.72","139.68","75.6","14.4","0","0","0","0","0"
"2017-09-15","1","발전량","0","0","0","0","0","0","7.2","69.84","174.24","258.48","352.08","370.8","426.96","434.16","369.36","229.68","135.36","52.56","2.88","0","0","0","0","0"
"2017-09-16","1","발전량","0","0","0","0","0","0","1.44","63.36","181.44","230.4","308.16","360","251.28","200.88","271.44","171.36","87.12","19.44","5.04","0","0","0","0","0"
"2017-09-17","1","발전량","0","0","0","0","0","0","0","2.88","23.04","91.44","155.52","331.2","220.32","460.8","216.72","141.84","185.76","56.88","2.88","0","0","0","0","0"
"2017-09-18","1","발전량","0","0","0","0","0","0","7.2","110.16","288.72","446.4","547.92","622.8","640.08","530.64","525.6","455.76","306.72","102.96","4.32","0","0","0","0","0"
"2017-09-19","1","발전량","0","0","0","0","0","0","10.8","80.64","225.36","321.84","362.16","474.48","476.64","384.48","494.64","269.28","167.04","51.12","1.44","0","0","0","0","0"
"2017-09-20","1","발전량","0","0","0","0","0","0","3.6","54","89.28","143.28","193.68","247.68","322.56","345.6","308.88","244.08","277.2","100.08","2.88","0","0","0","0","0"
"2017-09-21","1","발전량","0","0","0","0","0","0","5.76","108.72","293.04","392.4","411.84","517.68","586.8","466.56","433.44","452.88","123.84","102.96","2.88","0","0","0","0","0"
"2017-09-22","1","발전량","0","0","0","0","0","0","2.88","87.12","150.48","348.48","497.52","512.64","632.16","612.72","564.48","445.68","277.92","94.32","2.16","0","0","0","0","0"
"2017-09-23","1","발전량","0","0","0","0","0","0","1.44","74.16","244.8","386.64","400.32","519.84","390.96","368.64","356.4","244.8","193.68","44.64","1.44","0","0","0","0","0"
"2017-09-24","1","발전량","0","0","0","0","0","0","2.88","62.64","213.84","394.56","500.4","554.4","590.4","573.12","494.64","403.92","209.52","54.72","0","0","0","0","0","0"
"2017-09-25","1","발전량","0","0","0","0","0","0","4.32","81.36","227.52","390.24","505.44","569.52","586.08","571.68","493.2","357.84","202.32","66.24","0.72","0","0","0","0","0"
"2017-09-26","1","발전량","0","0","0","0","0","0","1.44","82.08","251.28","414.72","521.28","561.6","588.96","587.52","528.48","357.12","226.8","79.92","0.72","0","0","0","0","0"
"2017-09-27","1","발전량","0","0","0","0","0","0","0","1.44","7.92","35.28","57.6","85.68","140.4","154.08","174.24","69.12","65.52","9.36","0","0","0","0","0","0"
"2017-09-28","1","발전량","0","0","0","0","0","0","2.16","90","136.8","253.44","436.32","567.36","552.24","453.6","434.16","248.4","246.24","78.48","0.72","0","0","0","0","0"
"2017-09-29","1","발전량","0","0","0","0","0","0","4.32","101.52","306.72","479.52","592.56","650.88","540","600.48","558.72","448.56","205.92","41.76","0","0","0","0","0","0"
"2017-09-30","1","발전량","0","0","0","0","0","0","4.32","103.68","304.56","473.76","583.92","633.6","652.32","622.8","555.12","442.8","273.6","72","0","0","0","0","0","0"
"2017-10-01","1","발전량","0","0","0","0","0","0","0.72","75.6","105.12","102.96","97.2","77.04","181.44","142.56","117.36","41.76","10.08","2.16","0","0","0","0","0","0"
"2017-10-02","1","발전량","0","0","0","0","0","0","0","5.76","52.56","124.56","192.96","378","350.64","447.12","105.84","121.68","37.44","22.32","0","0","0","0","0","0"
"2017-10-03","1","발전량","0","0","0","0","0","0","0","65.52","247.68","385.2","538.56","573.84","465.84","486.72","302.4","205.92","139.68","27.36","0","0","0","0","0","0"
"2017-10-04","1","발전량","0","0","0","0","0","0","6.48","53.28","180.72","297.36","453.6","541.44","545.04","272.88","278.64","403.2","187.92","20.88","0","0","0","0","0","0"
"2017-10-05","1","발전량","0","0","0","0","0","0","0.72","40.32","123.12","263.52","368.64","202.32","163.44","195.12","146.16","71.28","30.96","3.6","0","0","0","0","0","0"
"2017-10-06","1","발전량","0","0","0","0","0","0","0","4.32","30.96","44.64","72","79.92","134.64","136.8","116.64","88.56","56.16","12.96","0","0","0","0","0","0"
"2017-10-07","1","발전량","0","0","0","0","0","0","1.44","42.48","97.2","279.36","388.8","333.36","264.24","385.92","358.56","203.04","113.04","41.76","0","0","0","0","0","0"
"2017-10-08","1","발전량","0","0","0","0","0","0","0.72","27.36","172.8","426.24","542.88","594","601.92","406.08","414","298.8","89.28","41.76","0","0","0","0","0","0"
"2017-10-09","1","발전량","0","0","0","0","0","0","0","27.36","142.56","410.4","521.28","573.84","588.96","579.6","516.24","386.64","200.16","33.84","0","0","0","0","0","0"
"2017-10-10","1","발전량","0","0","0","0","0","0","0","24.48","87.12","324.72","504.72","572.4","594","568.08","501.12","380.16","104.4","37.44","0","0","0","0","0","0"
"2017-10-11","1","발전량","0","0","0","0","0","0","0.72","27.36","149.76","256.32","219.6","83.52","57.6","293.04","306","53.28","78.48","11.52","0","0","0","0","0","0"
"2017-10-12","1","발전량","0","0","0","0","0","0","0","5.04","10.8","19.44","27.36","33.84","41.76","43.2","33.84","24.48","7.2","0.72","0","0","0","0","0","0"
"2017-10-13","1","발전량","0","0","0","0","0","0","0.72","83.52","291.6","470.88","589.68","651.6","666.72","634.32","561.6","428.4","233.28","36.72","0","0","0","0","0","0"
"2017-10-14","1","발전량","0","0","0","0","0","0","0","22.32","114.48","182.88","529.2","614.88","530.64","524.16","496.08","390.24","175.68","20.16","0","0","0","0","0","0"
"2017-10-15","1","발전량","0","0","0","0","0","0","0","7.92","42.48","79.2","126.72","174.24","272.88","277.92","220.32","155.52","40.32","5.04","0","0","0","0","0","0"
"2017-10-16","1","발전량","0","0","0","0","0","0","0","14.4","37.44","59.04","159.12","203.04","182.88","168.48","136.8","81.36","42.48","20.88","0","0","0","0","0","0"
"2017-10-17","1","발전량","0","0","0","0","0","0","0","23.76","78.48","140.4","255.6","231.84","372.96","429.84","317.52","197.28","66.24","7.2","0","0","0","0","0","0"
"2017-10-18","1","발전량","0","0","0","0","0","0","0","6.48","59.04","98.64","131.76","185.76","290.88","164.16","144.72","73.44","33.84","2.16","0","0","0","0","0","0"
"2017-10-19","1","발전량","0","0","0","0","0","0","0","26.64","172.08","242.64","416.88","586.8","557.28","490.32","207.36","155.52","115.2","6.48","0","0","0","0","0","0"
"2017-10-20","1","발전량","0","0","0","0","0","0","0.72","69.84","257.76","429.12","534.96","608.4","455.04","570.24","514.08","205.92","133.2","18.72","0","0","0","0","0","0"
"2017-10-21","1","발전량","0","0","0","0","0","0","0","67.68","258.48","432.72","552.96","620.64","635.04","587.52","452.16","340.56","157.68","18","0","0","0","0","0","0"
"2017-10-22","1","발전량","0","0","0","0","0","0","0","52.56","224.64","390.96","516.96","614.88","630","583.2","430.56","328.32","111.6","17.28","0","0","0","0","0","0"
"2017-10-23","1","발전량","0","0","0","0","0","0","0","61.2","244.8","421.2","543.6","610.56","625.68","584.64","496.08","300.24","108.72","6.48","0","0","0","0","0","0"
"2017-10-24","1","발전량","0","0","0","0","0","0","0","40.32","54","71.28","140.4","91.44","159.12","311.76","450","330.48","118.08","18.72","0","0","0","0","0","0"
"2017-10-25","1","발전량","0","0","0","0","0","0","0","21.6","120.96","362.16","534.96","591.84","596.16","565.2","482.4","340.56","149.76","12.96","0","0","0","0","0","0"
"2017-10-26","1","발전량","0","0","0","0","0","0","0","39.6","146.16","273.6","252.72","246.24","597.6","545.76","509.76","308.88","160.56","18.72","0","0","0","0","0","0"
"2017-10-27","1","발전량","0","0","0","0","0","0","0","59.76","162.72","380.16","452.16","555.12","540.72","536.4","464.4","310.32","128.16","12.24","0","0","0","0","0","0"
"2017-10-28","1","발전량","0","0","0","0","0","0","0","20.88","183.6","362.88","418.32","258.48","232.56","257.04","197.28","102.24","30.96","0.72","0","0","0","0","0","0"
"2017-10-29","1","발전량","0","0","0","0","0","0","0","45.36","223.2","396","514.8","576.72","552.96","505.44","393.84","233.28","136.08","11.52","0","0","0","0","0","0"
"2017-10-30","1","발전량","0","0","0","0","0","0","0","56.88","254.88","441.36","558","629.28","640.8","605.52","520.56","372.96","164.16","10.08","0","0","0","0","0","0"
"2017-10-31","1","발전량","0","0","0","0","0","0","0","57.6","246.24","424.8","547.92","606.24","612.72","588.96","504","341.28","147.6","8.64","0","0","0","0","0","0"
"2017-11-01","1","발전량","0","0","0","0","0","0","0","44.64","233.28","411.84","531.36","587.52","597.6","568.08","480.24","329.04","137.52","6.48","0","0","0","0","0","0"
"2017-11-02","1","발전량","0","0","0","0","0","0","0","58.32","232.56","289.44","441.36","483.12","419.76","411.12","352.08","182.16","109.44","4.32","0","0","0","0","0","0"
"2017-11-03","1","발전량","0","0","0","0","0","0","0","36","184.32","354.96","477.36","537.84","534.96","504.72","412.56","100.8","38.88","5.76","0","0","0","0","0","0"
"2017-11-04","1","발전량","0","0","0","0","0","0","0","38.88","207.36","393.84","526.32","596.16","607.68","573.84","484.56","333.36","128.16","5.76","0","0","0","0","0","0"
"2017-11-05","1","발전량","0","0","0","0","0","0","0","42.48","214.56","393.84","516.96","585.36","597.6","565.92","483.84","334.8","131.04","6.48","0","0","0","0","0","0"
"2017-11-06","1","발전량","0","0","0","0","0","0","0","46.8","159.84","396.72","519.84","578.16","588.24","562.32","470.88","318.24","120.96","3.6","0","0","0","0","0","0"
"2017-11-07","1","발전량","0","0","0","0","0","0","0","20.88","188.64","190.08","341.28","516.24","379.44","213.84","105.12","95.04","33.12","0","0","0","0","0","0","0"
"2017-11-08","1","발전량","0","0","0","0","0","0","0","18","65.52","272.88","455.04","499.68","556.56","533.52","455.04","307.44","104.4","4.32","0","0","0","0","0","0"
"2017-11-09","1","발전량","0","0","0","0","0","0","0","34.56","186.48","357.84","481.68","544.32","551.52","524.88","437.76","289.44","104.4","4.32","0","0","0","0","0","0"
"2017-11-10","1","발전량","0","0","0","0","0","0","0","21.6","128.88","213.12","328.32","363.6","314.64","425.52","285.84","82.8","45.36","0.72","0","0","0","0","0","0"
"2017-11-11","1","발전량","0","0","0","0","0","0","0","34.56","203.76","390.96","523.44","588.96","601.92","563.76","474.48","321.84","117.36","3.6","0","0","0","0","0","0"
"2017-11-12","1","발전량","0","0","0","0","0","0","0","34.56","206.64","344.16","456.48","448.56","464.4","493.92","344.88","256.32","97.92","5.04","0","0","0","0","0","0"
"2017-11-13","1","발전량","0","0","0","0","0","0","0","28.08","149.04","342","432.72","542.16","379.44","149.76","192.96","121.68","61.92","2.16","0","0","0","0","0","0"
"2017-11-14","1","발전량","0","0","0","0","0","0","0","20.88","162.72","327.6","447.12","524.16","536.4","498.96","398.16","236.88","69.84","2.16","0","0","0","0","0","0"
"2017-11-15","1","발전량","0","0","0","0","0","0","0","25.2","177.84","351.36","477.36","552.24","534.96","467.28","402.48","239.04","91.44","2.88","0","0","0","0","0","0"
"2017-11-16","1","발전량","0","0","0","0","0","0","0","27.36","180","357.84","486.72","553.68","569.52","538.56","444.96","281.52","90","2.88","0","0","0","0","0","0"
