"년월일","호기","구분","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2019-11-18","1","발전량","0","0","0","0","0","0","0","0","27.36","25.2","156.24","259.92","74.16","77.04","90","79.2","24.48","0","0","0","0","0","0","0"
"2019-11-19","1","발전량","0","0","0","0","0","0","0","10.8","154.08","380.16","537.84","544.32","626.4","594.72","504.72","337.68","115.2","2.88","0","0","0","0","0","0"
"2019-11-20","1","발전량","0","0","0","0","0","0","0","20.88","188.64","384.48","522.72","588.24","611.28","580.32","494.64","333.36","115.92","2.16","0","0","0","0","0","0"
"2019-11-21","1","발전량","0","0","0","0","0","0","0","22.32","187.2","370.8","506.16","577.44","594","565.2","469.44","274.32","87.12","0.72","0","0","0","0","0","0"
"2019-11-22","1","발전량","0","0","0","0","0","0","0","16.56","165.6","347.76","484.56","552.96","571.68","537.12","432","293.04","95.04","1.44","0","0","0","0","0","0"
"2019-11-23","1","발전량","0","0","0","0","0","0","0","15.12","160.56","342","474.48","548.64","554.4","524.16","436.32","295.2","93.6","3.6","0","0","0","0","0","0"
"2019-11-24","1","발전량","0","0","0","0","0","0","0","0","38.16","54","88.56","213.84","488.88","401.76","257.04","180.72","80.64","0.72","0","0","0","0","0","0"
"2019-11-25","1","발전량","0","0","0","0","0","0","0","10.08","87.84","228.24","272.88","213.84","263.52","165.6","152.64","92.88","7.92","0","0","0","0","0","0","0"
"2019-11-26","1","발전량","0","0","0","0","0","0","0","12.24","151.2","342.72","478.8","553.68","560.88","539.28","300.24","248.4","77.76","0.72","0","0","0","0","0","0"
"2019-11-27","1","발전량","0","0","0","0","0","0","0","2.16","70.56","146.16","136.8","45.36","6.48","72","110.88","76.32","32.4","0.72","0","0","0","0","0","0"
"2019-11-28","1","발전량","0","0","0","0","0","0","0","6.48","160.56","301.68","307.44","471.6","396","283.68","119.52","149.76","102.24","1.44","0","0","0","0","0","0"
"2019-11-29","1","발전량","0","0","0","0","0","0","0","11.52","149.76","344.88","486.72","565.92","589.68","556.56","473.04","316.8","102.96","1.44","0","0","0","0","0","0"
"2019-11-30","1","발전량","0","0","0","0","0","0","0","10.8","146.88","339.12","480.24","552.96","568.08","537.12","455.76","290.88","87.84","1.44","0","0","0","0","0","0"
"2019-12-01","1","발전량","0","0","0","0","0","0","0","0","10.8","26.64","51.12","72.72","32.4","23.04","7.2","2.16","0","0","0","0","0","0","0","0"
"2019-12-02","1","발전량","0","0","0","0","0","0","0","5.76","141.84","325.44","450","480.96","452.88","555.12","480.96","242.64","102.24","0.72","0","0","0","0","0","0"
"2019-12-03","1","발전량","0","0","0","0","0","0","0","9.36","146.16","331.2","472.32","549.36","580.32","288.72","213.84","111.6","33.84","1.44","0","0","0","0","0","0"
"2019-12-04","1","발전량","0","0","0","0","0","0","0","12.96","152.64","336.24","466.56","526.32","542.88","511.2","417.6","262.08","66.24","0","0","0","0","0","0","0"
"2019-12-05","1","발전량","0","0","0","0","0","0","0","10.08","162","355.68","491.04","558.72","582.48","543.6","454.32","270","66.96","0","0","0","0","0","0","0"
"2019-12-06","1","발전량","0","0","0","0","0","0","0","9.36","54","174.96","252","471.6","509.04","477.36","390.96","227.52","49.68","0","0","0","0","0","0","0"
"2019-12-07","1","발전량","0","0","0","0","0","0","0","12.24","161.28","360.72","499.68","570.24","579.6","540","447.12","277.2","69.84","0","0","0","0","0","0","0"
"2019-12-08","1","발전량","0","0","0","0","0","0","0","10.8","147.6","339.12","478.08","551.52","573.84","537.12","444.96","271.44","69.84","0.72","0","0","0","0","0","0"
"2019-12-09","1","발전량","0","0","0","0","0","0","0","9.36","141.84","331.92","467.28","534.24","549.36","513.36","421.2","249.84","58.32","0","0","0","0","0","0","0"
"2019-12-10","1","발전량","0","0","0","0","0","0","0","1.44","59.76","254.16","342.72","386.64","498.96","475.92","364.32","216.72","55.44","0","0","0","0","0","0","0"
"2019-12-11","1","발전량","0","0","0","0","0","0","0","2.88","93.6","219.6","230.4","473.04","424.8","146.88","216","73.44","35.28","0","0","0","0","0","0","0"
"2019-12-12","1","발전량","0","0","0","0","0","0","0","7.92","144.72","341.28","480.24","557.28","583.92","551.52","457.2","286.56","75.6","0","0","0","0","0","0","0"
"2019-12-13","1","발전량","0","0","0","0","0","0","0","10.8","123.12","252.72","349.92","488.88","494.64","243.36","207.36","182.88","69.12","0.72","0","0","0","0","0","0"
"2019-12-14","1","발전량","0","0","0","0","0","0","0","2.88","92.16","277.2","424.08","518.4","522","503.28","417.6","229.68","57.6","0","0","0","0","0","0","0"
"2019-12-15","1","발전량","0","0","0","0","0","0","0","5.76","118.08","298.8","433.44","515.52","537.12","457.92","408.96","195.84","29.52","0","0","0","0","0","0","0"
"2019-12-16","1","발전량","0","0","0","0","0","0","0","5.76","106.56","269.28","405.36","487.44","512.64","466.56","234.72","47.52","11.52","0","0","0","0","0","0","0"
"2019-12-17","1","발전량","0","0","0","0","0","0","0","0.72","61.92","84.96","56.88","191.52","133.92","175.68","150.48","89.28","20.88","0","0","0","0","0","0","0"
"2019-12-18","1","발전량","0","0","0","0","0","0","0","5.04","123.84","300.96","437.76","516.24","540","512.64","424.08","262.8","72","0","0","0","0","0","0","0"
"2019-12-19","1","발전량","0","0","0","0","0","0","0","1.44","114.48","299.52","447.84","532.08","564.48","532.8","414","147.6","40.32","0","0","0","0","0","0","0"
"2019-12-20","1","발전량","0","0","0","0","0","0","0","4.32","98.64","267.84","421.2","505.44","512.64","455.04","298.8","134.64","36","0","0","0","0","0","0","0"
"2019-12-21","1","발전량","0","0","0","0","0","0","0","0.72","37.44","136.08","164.16","159.84","171.36","116.64","57.6","71.28","37.44","0","0","0","0","0","0","0"
"2019-12-22","1","발전량","0","0","0","0","0","0","0","0","21.6","90","190.8","177.84","117.36","114.48","189.36","205.92","62.64","0.72","0","0","0","0","0","0"
"2019-12-23","1","발전량","0","0","0","0","0","0","0","5.76","38.16","223.92","374.4","467.28","488.88","457.2","284.4","210.96","60.48","0","0","0","0","0","0","0"
"2019-12-24","1","발전량","0","0","0","0","0","0","0","2.16","79.2","166.32","366.48","434.16","536.4","521.28","428.4","264.96","79.2","0.72","0","0","0","0","0","0"
"2019-12-25","1","발전량","0","0","0","0","0","0","0","2.88","103.68","278.64","401.76","459.36","450","484.56","410.4","266.4","70.56","0","0","0","0","0","0","0"
"2019-12-26","1","발전량","0","0","0","0","0","0","0","0.72","9.36","48.96","71.28","77.76","54.72","24.48","13.68","10.8","5.76","0","0","0","0","0","0","0"
"2019-12-27","1","발전량","0","0","0","0","0","0","0","2.88","118.08","314.64","465.84","558.72","586.8","560.16","479.52","310.32","97.2","0.72","0","0","0","0","0","0"
"2019-12-28","1","발전량","0","0","0","0","0","0","0","2.88","114.48","300.96","449.28","534.96","561.6","532.8","446.4","286.56","87.84","1.44","0","0","0","0","0","0"
"2019-12-29","1","발전량","0","0","0","0","0","0","0","0.72","25.2","61.2","79.2","88.56","146.88","136.8","72","33.12","3.6","0","0","0","0","0","0","0"
"2019-12-30","1","발전량","0","0","0","0","0","0","0","0","12.96","74.16","105.12","130.32","272.16","249.84","194.4","79.2","18","0","0","0","0","0","0","0"
"2019-12-31","1","발전량","0","0","0","0","0","0","0","2.16","117.36","330.48","498.96","594.72","623.52","594","509.04","342","117.36","2.16","0","0","0","0","0","0"
